Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
positive regulation of proteasomal protein catabolic process (GO:1901800),1/86,0.2734660599102547,0.3642545908663754,0,0,3.1975825946817085,4.1459144787075015,DNAJB2,GO_Biological_Process_2021
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),1/87,0.2761658404686026,0.3671120208638854,0,0,3.1602421153233515,4.066453305744402,PSMD1,GO_Biological_Process_2021
regulation of establishment of planar polarity (GO:0090175),1/88,0.2788557237745623,0.3699448680135476,0,0,3.1237600377893244,3.98923133668098,PSMD1,GO_Biological_Process_2021
regulation of type I interferon production (GO:0032479),1/89,0.2815357456587105,0.372009308634863,0,0,3.088107098381071,3.914162952127173,G3BP1,GO_Biological_Process_2021
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),1/89,0.2815357456587105,0.372009308634863,0,0,3.088107098381071,3.914162952127173,PSMD1,GO_Biological_Process_2021
positive regulation of autophagy (GO:0010508),1/90,0.2842059417186365,0.3747895088002737,0,0,3.053255348622441,3.841166689361435,ULK1,GO_Biological_Process_2021
regulation of stem cell differentiation (GO:2000736),1/91,0.286866347500591,0.3767966707249827,0,0,3.0191780821917806,3.7701649960105934,PSMD1,GO_Biological_Process_2021
toll-like receptor signaling pathway (GO:0002224),1/91,0.286866347500591,0.3767966707249827,0,0,3.0191780821917806,3.7701649960105934,CASP8,GO_Biological_Process_2021
negative regulation of mitotic cell cycle phase transition (GO:1901991),1/92,0.2895169984081981,0.3772839624925731,0,0,2.9858497666716843,3.701084003618975,PSMD1,GO_Biological_Process_2021
T cell activation (GO:0042110),1/92,0.2895169984081981,0.3772839624925731,0,0,2.9858497666716843,3.701084003618975,CASP8,GO_Biological_Process_2021
regulation of lipid metabolic process (GO:0019216),1/92,0.2895169984081981,0.3772839624925731,0,0,2.9858497666716843,3.701084003618975,TBL1XR1,GO_Biological_Process_2021
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),1/92,0.2895169984081981,0.3772839624925731,0,0,2.9858497666716843,3.701084003618975,LEFTY2,GO_Biological_Process_2021
visual perception (GO:0007601),1/93,0.2921579297266615,0.3799775038881138,0,0,2.953245979749851,3.633853315435277,CRYGS,GO_Biological_Process_2021
negative regulation of MAPK cascade (GO:0043409),1/94,0.2947891766671692,0.382647911673855,0,0,2.921343349536014,3.5684058083253287,DUSP1,GO_Biological_Process_2021
regulation of cell cycle phase transition (GO:1901987),1/95,0.2974107741565851,0.3845428368977722,0,0,2.890119498688429,3.504677450402544,PSMD1,GO_Biological_Process_2021
sensory perception of light stimulus (GO:0050953),1/95,0.2974107741565851,0.3845428368977722,0,0,2.890119498688429,3.504677450402544,CRYGS,GO_Biological_Process_2021
regulation of cell cycle (GO:0051726),2/296,0.2995215117016468,0.3865170384921837,0,0,1.854875283446712,2.236180212233807,DUSP1;RPS6KA2,GO_Biological_Process_2021
regulation of MAP kinase activity (GO:0043405),1/97,0.3026251604494351,0.3897623661819573,0,0,2.829623287671233,3.382136474591229,DUSP1,GO_Biological_Process_2021
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),1/98,0.3052180186658498,0.3923385016636749,0,0,2.8003106905804267,3.3232097443236976,CANX,GO_Biological_Process_2021
protein ubiquitination (GO:0016567),3/525,0.3074960201151171,0.3933677693458959,0,0,1.5706653715395824,1.852274889307534,KLHL21;KLHL2;PSMD1,GO_Biological_Process_2021
innate immune response (GO:0045087),2/302,0.3077267883848348,0.3933677693458959,0,0,1.8172222222222223,2.141674421082462,SP100;PTK2,GO_Biological_Process_2021
response to UV (GO:0009411),1/99,0.3078013663461844,0.3933677693458959,0,0,2.7715963097567795,3.265773646062485,RHBDD1,GO_Biological_Process_2021
MAPK cascade (GO:0000165),2/303,0.3090927733495117,0.3942570635016894,0,0,1.81109265411591,2.126428895969682,PSMD1;PTK2,GO_Biological_Process_2021
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),1/100,0.3103752378928968,0.3943731429656386,0,0,2.74346201743462,3.209777224050686,CANX,GO_Biological_Process_2021
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),1/100,0.3103752378928968,0.3943731429656386,0,0,2.74346201743462,3.209777224050686,SNX25,GO_Biological_Process_2021
positive regulation of cellular protein metabolic process (GO:0032270),1/102,0.3154946896665915,0.3985829858001595,0,0,2.688864776888648,3.101910514381356,CASP8,GO_Biological_Process_2021
regulation of cell death (GO:0010941),1/102,0.3154946896665915,0.3985829858001595,0,0,2.688864776888648,3.101910514381356,PRR7,GO_Biological_Process_2021
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),1/102,0.3154946896665915,0.3985829858001595,0,0,2.688864776888648,3.101910514381356,DNAJB2,GO_Biological_Process_2021
antigen processing and presentation of exogenous peptide antigen (GO:0002478),1/103,0.3180403380681292,0.4010337215259077,0,0,2.662369057211926,3.0499489038195406,CANX,GO_Biological_Process_2021
steroid metabolic process (GO:0008202),1/104,0.3205766467621665,0.4034633843280498,0,0,2.636387817528927,2.9992441119233257,MSMO1,GO_Biological_Process_2021
small GTPase mediated signal transduction (GO:0007264),1/106,0.3256213800324266,0.4074883810613732,0,0,2.5859099804305283,2.901442673624927,G3BP1,GO_Biological_Process_2021
positive regulation of protein serine/threonine kinase activity (GO:0071902),1/106,0.3256213800324266,0.4074883810613732,0,0,2.5859099804305283,2.901442673624927,ADRB2,GO_Biological_Process_2021
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),1/106,0.3256213800324266,0.4074883810613732,0,0,2.5859099804305283,2.901442673624927,PTK2,GO_Biological_Process_2021
response to calcium ion (GO:0051592),1/107,0.3281298718992733,0.4098527833911677,0,0,2.561385370896873,2.8542690252545118,ITPKB,GO_Biological_Process_2021
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),1/108,0.3306291584936989,0.412196803997794,0,0,2.5373191652797336,2.808198027883916,SNX25,GO_Biological_Process_2021
response to endoplasmic reticulum stress (GO:0034976),1/110,0.3356002491615161,0.4160437545785087,0,0,2.4905114993087847,2.719226531887658,RHBDD1,GO_Biological_Process_2021
response to tumor necrosis factor (GO:0034612),1/110,0.3356002491615161,0.4160437545785087,0,0,2.4905114993087847,2.719226531887658,CASP8,GO_Biological_Process_2021
regulation of protein kinase activity (GO:0045859),1/110,0.3356002491615161,0.4160437545785087,0,0,2.4905114993087847,2.719226531887658,PTK2,GO_Biological_Process_2021
Fc-epsilon receptor signaling pathway (GO:0038095),1/111,0.3380721194260409,0.4175442967538043,0,0,2.4677459526774594,2.676260701501631,PSMD1,GO_Biological_Process_2021
regulation of protein serine/threonine kinase activity (GO:0071900),1/111,0.3380721194260409,0.4175442967538043,0,0,2.4677459526774594,2.676260701501631,ADRB2,GO_Biological_Process_2021
Fc receptor signaling pathway (GO:0038093),1/112,0.3405349170766361,0.4182451115115642,0,0,2.445390596075528,2.634266726538213,PSMD1,GO_Biological_Process_2021
regulation of cytoskeleton organization (GO:0051493),1/112,0.3405349170766361,0.4182451115115642,0,0,2.445390596075528,2.634266726538213,PTK2,GO_Biological_Process_2021
regulation of macroautophagy (GO:0016241),1/112,0.3405349170766361,0.4182451115115642,0,0,2.445390596075528,2.634266726538213,ULK1,GO_Biological_Process_2021
activation of protein kinase activity (GO:0032147),1/114,0.3454334255175197,0.4219131507243507,0,0,2.401866892956722,2.5530772508735664,ADRB2,GO_Biological_Process_2021
histone modification (GO:0016570),1/114,0.3454334255175197,0.4219131507243507,0,0,2.401866892956722,2.5530772508735664,TBL1XR1,GO_Biological_Process_2021
positive regulation of kinase activity (GO:0033674),1/114,0.3454334255175197,0.4219131507243507,0,0,2.401866892956722,2.5530772508735664,PTK2,GO_Biological_Process_2021
cellular amide metabolic process (GO:0043603),1/115,0.3478692017061339,0.4225493789531388,0,0,2.380677721701514,2.513825996135326,ST6GAL1,GO_Biological_Process_2021
cellular response to lectin (GO:1990858),1/115,0.3478692017061339,0.4225493789531388,0,0,2.380677721701514,2.513825996135326,PSMD1,GO_Biological_Process_2021
stimulatory C-type lectin receptor signaling pathway (GO:0002223),1/115,0.3478692017061339,0.4225493789531388,0,0,2.380677721701514,2.513825996135326,PSMD1,GO_Biological_Process_2021
regulation of protein-containing complex assembly (GO:0043254),1/116,0.3502960358991624,0.4239414547810704,0,0,2.359857057772484,2.4754349866820884,ULK1,GO_Biological_Process_2021
tumor necrosis factor-mediated signaling pathway (GO:0033209),1/116,0.3502960358991624,0.4239414547810704,0,0,2.359857057772484,2.4754349866820884,PSMD1,GO_Biological_Process_2021
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),1/118,0.3551230076602557,0.4282175429345888,0,0,2.319283456269757,2.4011334025385085,ADRB2,GO_Biological_Process_2021
regulation of protein binding (GO:0043393),1/118,0.3551230076602557,0.4282175429345888,0,0,2.319283456269757,2.4011334025385085,DNAJB2,GO_Biological_Process_2021
innate immune response activating cell surface receptor signaling pathway (GO:0002220),1/119,0.3575232096722084,0.4303279360054581,0,0,2.299512421639192,2.365174991470089,PSMD1,GO_Biological_Process_2021
cellular response to interferon-gamma (GO:0071346),1/121,0.3622972060159636,0.4352826685709036,0,0,2.260958904109589,2.295529854101803,SP100,GO_Biological_Process_2021
regulation of mRNA catabolic process (GO:0061013),1/122,0.364671064114854,0.4365501707848705,0,0,2.24216008151251,2.26180034087487,PSMD1,GO_Biological_Process_2021
potassium ion transport (GO:0006813),1/122,0.364671064114854,0.4365501707848705,0,0,2.24216008151251,2.26180034087487,KCNAB2,GO_Biological_Process_2021
positive regulation of multicellular organismal process (GO:0051240),2/345,0.3658537747383735,0.437175449236107,0,0,1.5859248461289277,1.594681606265731,FH;ADRB2,GO_Biological_Process_2021
regulation of anatomical structure morphogenesis (GO:0022603),1/123,0.3670362044473954,0.4377981393588753,0,0,2.223669436335055,2.228772281987861,SP100,GO_Biological_Process_2021
fatty acid metabolic process (GO:0006631),1/124,0.3693926586043355,0.4382400358352512,0,0,2.2054794520547945,2.196426146926159,MSMO1,GO_Biological_Process_2021
non-canonical Wnt signaling pathway (GO:0035567),1/124,0.3693926586043355,0.4382400358352512,0,0,2.2054794520547945,2.196426146926159,PSMD1,GO_Biological_Process_2021
defense response to symbiont (GO:0140546),1/124,0.3693926586043355,0.4382400358352512,0,0,2.2054794520547945,2.196426146926159,G3BP1,GO_Biological_Process_2021
regulation of phosphorylation (GO:0042325),1/125,0.3717404580301731,0.4402364637137291,0,0,2.187582854617764,2.1647430932324614,PTK2,GO_Biological_Process_2021
negative regulation of growth (GO:0045926),1/126,0.3740796341110857,0.4406418465863679,0,0,2.169972602739726,2.1337049366426606,DNAJB2,GO_Biological_Process_2021
circulatory system development (GO:0072359),1/126,0.3740796341110857,0.4406418465863679,0,0,2.169972602739726,2.1337049366426606,CASP8,GO_Biological_Process_2021
phosphatidylinositol biosynthetic process (GO:0006661),1/126,0.3740796341110857,0.4406418465863679,0,0,2.169972602739726,2.1337049366426606,ITPKB,GO_Biological_Process_2021
plasma membrane bounded cell projection organization (GO:0120036),1/128,0.3787322409851703,0.4453299174639125,0,0,2.135584079387337,2.0734937058306784,ULK1,GO_Biological_Process_2021
DNA-dependent DNA replication (GO:0006261),1/129,0.3810457339532059,0.4472558082925928,0,0,2.1187928082191783,2.0442873118682727,PSMD1,GO_Biological_Process_2021
regulation of response to external stimulus (GO:0032101),1/130,0.3833507278534319,0.4475805676172344,0,0,2.102261866836572,2.01565912682345,CASP8,GO_Biological_Process_2021
G2/M transition of mitotic cell cycle (GO:0000086),1/130,0.3833507278534319,0.4475805676172344,0,0,2.102261866836572,2.01565912682345,TUBA4A,GO_Biological_Process_2021
protein glycosylation (GO:0006486),1/130,0.3833507278534319,0.4475805676172344,0,0,2.102261866836572,2.01565912682345,B3GNT5,GO_Biological_Process_2021
cell cycle G2/M phase transition (GO:0044839),1/131,0.385647253475754,0.4478920733349986,0,0,2.0859852476290834,1.987593867677253,TUBA4A,GO_Biological_Process_2021
cellular response to hypoxia (GO:0071456),1/131,0.385647253475754,0.4478920733349986,0,0,2.0859852476290834,1.987593867677253,PSMD1,GO_Biological_Process_2021
cellular response to metal ion (GO:0071248),1/131,0.385647253475754,0.4478920733349986,0,0,2.0859852476290834,1.987593867677253,ITPKB,GO_Biological_Process_2021
regulation of cell motility (GO:2000145),1/133,0.3902150224616358,0.4508243365961657,0,0,2.0541718555417185,1.9330935272270464,DOCK10,GO_Biological_Process_2021
RNA metabolic process (GO:0016070),1/133,0.3902150224616358,0.4508243365961657,0,0,2.0541718555417185,1.9330935272270464,RNASET2,GO_Biological_Process_2021
defense response to virus (GO:0051607),1/133,0.3902150224616358,0.4508243365961657,0,0,2.0541718555417185,1.9330935272270464,G3BP1,GO_Biological_Process_2021
negative regulation of inflammatory response to antigenic stimulus (GO:0002862),1/136,0.3970039276365127,0.4570723479919503,0,0,2.008219178082192,1.8552111616542215,ADRB2,GO_Biological_Process_2021
organic substance transport (GO:0071702),1/136,0.3970039276365127,0.4570723479919503,0,0,2.008219178082192,1.8552111616542215,ABCB6,GO_Biological_Process_2021
regulation of inflammatory response to antigenic stimulus (GO:0002861),1/137,0.3992502841799943,0.4588605696652018,0,0,1.993352135374698,1.8302297117478008,ADRB2,GO_Biological_Process_2021
positive regulation of protein phosphorylation (GO:0001934),2/371,0.4001470515730278,0.4590941908862122,0,0,1.4722222222222223,1.3484424454591348,LEFTY2;PTK2,GO_Biological_Process_2021
regulation of cellular component organization (GO:0051128),1/139,0.4037182600081516,0.4607956691817179,0,0,1.964264443120905,1.7816625322629442,MKI67,GO_Biological_Process_2021
potassium ion transmembrane transport (GO:0071805),1/139,0.4037182600081516,0.4607956691817179,0,0,1.964264443120905,1.7816625322629442,KCNAB2,GO_Biological_Process_2021
protein dephosphorylation (GO:0006470),1/139,0.4037182600081516,0.4607956691817179,0,0,1.964264443120905,1.7816625322629442,DUSP1,GO_Biological_Process_2021
neuron projection morphogenesis (GO:0048812),1/140,0.4059399389618734,0.4609472377234309,0,0,1.9500344929535824,1.758053721758956,DOCK10,GO_Biological_Process_2021
transcription initiation from RNA polymerase II promoter (GO:0006367),1/140,0.4059399389618734,0.4609472377234309,0,0,1.9500344929535824,1.758053721758956,TBL1XR1,GO_Biological_Process_2021
enzyme linked receptor protein signaling pathway (GO:0007167),1/140,0.4059399389618734,0.4609472377234309,0,0,1.9500344929535824,1.758053721758956,PTK2,GO_Biological_Process_2021
regulation of small GTPase mediated signal transduction (GO:0051056),1/141,0.4081534516208611,0.4613380672722368,0,0,1.9360078277886497,1.734879978949057,SQSTM1,GO_Biological_Process_2021
positive regulation of cellular catabolic process (GO:0031331),1/141,0.4081534516208611,0.4613380672722368,0,0,1.9360078277886497,1.734879978949057,ULK1,GO_Biological_Process_2021
Ras protein signal transduction (GO:0007265),1/142,0.4103588275966114,0.4613380672722368,0,0,1.9221801224132904,1.7121306463930843,G3BP1,GO_Biological_Process_2021
negative regulation of cell population proliferation (GO:0008285),2/379,0.4105332835543644,0.4613380672722368,0,0,1.4403919834954315,1.2823784951391604,DNAJB2;RPS6KA2,GO_Biological_Process_2021
protein-DNA complex assembly (GO:0065004),1/143,0.4125560964126348,0.4613380672722368,0,0,1.908547173451669,1.6897953960362784,PSMD1,GO_Biological_Process_2021
negative regulation of DNA-binding transcription factor activity (GO:0043433),1/143,0.4125560964126348,0.4613380672722368,0,0,1.908547173451669,1.6897953960362784,SP100,GO_Biological_Process_2021
neuron development (GO:0048666),1/143,0.4125560964126348,0.4613380672722368,0,0,1.908547173451669,1.6897953960362784,ULK1,GO_Biological_Process_2021
nitrogen compound transport (GO:0071705),1/143,0.4125560964126348,0.4613380672722368,0,0,1.908547173451669,1.6897953960362784,ABCB6,GO_Biological_Process_2021
monocarboxylic acid metabolic process (GO:0032787),1/143,0.4125560964126348,0.4613380672722368,0,0,1.908547173451669,1.6897953960362784,MSMO1,GO_Biological_Process_2021
regulation of mRNA stability (GO:0043488),1/146,0.4190995531328997,0.4678649311534226,0,0,1.8687765706188,1.6251755464373123,PSMD1,GO_Biological_Process_2021
positive regulation of intracellular protein transport (GO:0090316),1/148,0.4234218577598197,0.4718943936649842,0,0,1.843164663125524,1.5839904550473802,CASP8,GO_Biological_Process_2021
positive regulation of hydrolase activity (GO:0051345),1/149,0.4255710971179253,0.4734925483900278,0,0,1.830618289522399,1.5639397742440195,DOCK10,GO_Biological_Process_2021
regulation of cytokine production (GO:0001817),1/150,0.4277124328492392,0.4750765613191213,0,0,1.8182403236186448,1.5442391345185078,CASP8,GO_Biological_Process_2021
negative regulation of protein phosphorylation (GO:0001933),1/152,0.4319715080027007,0.4790035817383382,0,0,1.7939762315159211,1.50585583885721,SNX25,GO_Biological_Process_2021
dephosphorylation (GO:0016311),1/153,0.434089304493139,0.480463465751889,0,0,1.782083633741889,1.4871576944500675,DUSP1,GO_Biological_Process_2021
positive regulation of transcription by RNA polymerase II (GO:0045944),4/908,0.4347396011863769,0.480463465751889,0,0,1.202402022756005,1.0016105583991508,TBL1XR1;CREBRF;SQSTM1;ETV5,GO_Biological_Process_2021
positive regulation of NF-kappaB transcription factor activity (GO:0051092),1/155,0.438301557081808,0.4835927179802615,0,0,1.7587617861590463,1.4507113511098748,CFLAR,GO_Biological_Process_2021
regulation of cell differentiation (GO:0045595),1/156,0.4403960695926163,0.4850951714980233,0,0,1.747326557666814,1.4329489591831763,PTK2,GO_Biological_Process_2021
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),2/404,0.4424213999575922,0.4865165560995449,0,0,1.3490878938640132,1.100171001986031,ADRB2;PTK2,GO_Biological_Process_2021
T cell receptor signaling pathway (GO:0050852),1/158,0.4445620073521806,0.4880597825325764,0,0,1.724893115783963,1.3983117449036233,PSMD1,GO_Biological_Process_2021
"positive regulation of transcription, DNA-templated (GO:0045893)",5/1183,0.4467228789711074,0.4895938219072566,0,0,1.1532688664156885,0.9293234668943272,SP100;TBL1XR1;CREBRF;SQSTM1;ETV5,GO_Biological_Process_2021
regulation of cell migration (GO:0030334),2/408,0.4474384626191695,0.4895938219072566,0,0,1.3355227148330595,1.074049088775484,DOCK10;PTK2,GO_Biological_Process_2021
protein modification by small protein conjugation (GO:0032446),2/409,0.4486889027166517,0.4901519036277614,0,0,1.3321730821730822,1.067637476314219,KLHL21;KLHL2,GO_Biological_Process_2021
positive regulation of protein kinase B signaling (GO:0051897),1/161,0.4507536136740115,0.4915961981090538,0,0,1.6922945205479452,1.3484784887448011,PTK2,GO_Biological_Process_2021
double-strand break repair (GO:0006302),1/164,0.4568771228526103,0.4974550252112303,0,0,1.660895873602824,1.3010475057101536,UIMC1,GO_Biological_Process_2021
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),1/165,0.4589032878357467,0.4988406839856557,0,0,1.6506849315068493,1.2857445624264858,ADRB2,GO_Biological_Process_2021
cellular protein-containing complex assembly (GO:0034622),1/168,0.4649371487041092,0.5037453231458597,0,0,1.620785825609056,1.2412837624408704,ADRB2,GO_Biological_Process_2021
"DNA-templated transcription, initiation (GO:0006352)",1/168,0.4649371487041092,0.5037453231458597,0,0,1.620785825609056,1.2412837624408704,TBL1XR1,GO_Biological_Process_2021
glycerophospholipid biosynthetic process (GO:0046474),1/177,0.4826432923423732,0.5220749338736128,0,0,1.5372042341220424,1.1198185796277755,DGKG,GO_Biological_Process_2021
negative regulation of immune response (GO:0050777),1/178,0.4845745998671843,0.5233089479805482,0,0,1.5284420710471325,1.10733165209022,ADRB2,GO_Biological_Process_2021
regulation of immune response (GO:0050776),1/179,0.4864987949227591,0.5245312740046687,0,0,1.5197783592427274,1.0950320018904065,CASP8,GO_Biological_Process_2021
positive regulation of cellular biosynthetic process (GO:0031328),1/180,0.4884159031864545,0.5257419966007039,0,0,1.5112114486875334,1.082915952520399,PAOX,GO_Biological_Process_2021
nervous system development (GO:0007399),2/447,0.4950150058026175,0.5319804120800857,0,0,1.2160424469413234,0.8550811650750919,SNTG2;B3GNT5,GO_Biological_Process_2021
antigen receptor-mediated signaling pathway (GO:0050851),1/185,0.4978960411694234,0.5342093667004185,0,0,1.4697736748064325,1.0249672143022084,PSMD1,GO_Biological_Process_2021
cellular response to tumor necrosis factor (GO:0071356),1/194,0.5145255610358758,0.5507214269316492,0,0,1.400596209809071,0.9307102484860712,PSMD1,GO_Biological_Process_2021
negative regulation of nucleic acid-templated transcription (GO:1903507),2/464,0.5149494913454544,0.5507214269316492,0,0,1.1702741702741704,0.7766951191751732,YEATS2;UIMC1,GO_Biological_Process_2021
regulation of signal transduction (GO:0009966),1/198,0.5217409250967877,0.5570846651839894,0,0,1.3718795633127043,0.8925230671939328,SP100,GO_Biological_Process_2021
endomembrane system organization (GO:0010256),1/199,0.5235281730691199,0.5580928350591907,0,0,1.3648816936488168,0.8833028878855065,SQSTM1,GO_Biological_Process_2021
modification-dependent protein catabolic process (GO:0019941),1/201,0.5270829257611975,0.5609789338487343,0,0,1.351095890410959,0.8652382797432276,SQSTM1,GO_Biological_Process_2021
regulation of angiogenesis (GO:0045765),1/203,0.5306115136746582,0.5629243943151021,0,0,1.3375830733758307,0.847660017981965,SP100,GO_Biological_Process_2021
axon guidance (GO:0007411),1/203,0.5306115136746582,0.5629243943151021,0,0,1.3375830733758307,0.847660017981965,PTK2,GO_Biological_Process_2021
regulation of protein kinase B signaling (GO:0051896),1/207,0.5375909535058729,0.5694163379534206,0,0,1.3113445936959702,0.813895617803206,PTK2,GO_Biological_Process_2021
mitotic cell cycle phase transition (GO:0044772),1/209,0.5410421812902989,0.5712774491033603,0,0,1.298603793466807,0.7976778132000935,TUBA4A,GO_Biological_Process_2021
regulation of cell population proliferation (GO:0042127),3/764,0.5410739585918534,0.5712774491033603,0,0,1.0641113434879976,0.6535764447243274,DNAJB2;RPS6KA2;PTK2,GO_Biological_Process_2021
negative regulation of inflammatory response (GO:0050728),1/212,0.5461714311952984,0.5748258941991853,0,0,1.2799454651691229,0.7741396573548323,ADRB2,GO_Biological_Process_2021
phosphate-containing compound metabolic process (GO:0006796),1/212,0.5461714311952984,0.5748258941991853,0,0,1.2799454651691229,0.7741396573548323,ITPKB,GO_Biological_Process_2021
positive regulation of GTPase activity (GO:0043547),1/214,0.5495594719242488,0.5765584317176746,0,0,1.2677985722554506,0.7589527590057211,DOCK10,GO_Biological_Process_2021
positive regulation of protein modification process (GO:0031401),1/214,0.5495594719242488,0.5765584317176746,0,0,1.2677985722554506,0.7589527590057211,PTK2,GO_Biological_Process_2021
regulation of cell growth (GO:0001558),1/217,0.5545948007565062,0.580920503324062,0,0,1.25,0.7368969007591046,DNAJB2,GO_Biological_Process_2021
positive regulation of cell motility (GO:2000147),1/221,0.5612222874929788,0.5869338930811246,0,0,1.2270236612702363,0.7087757605868573,PTK2,GO_Biological_Process_2021
positive regulation of nucleic acid-templated transcription (GO:1903508),2/511,0.5673558858584413,0.5924126126786879,0,0,1.0596485483518885,0.6005754262240696,SP100;TBL1XR1,GO_Biological_Process_2021
cilium organization (GO:0044782),1/228,0.5725871044128812,0.5969333277501219,0,0,1.188763502504375,0.6628431259976015,NEK1,GO_Biological_Process_2021
membrane organization (GO:0061024),1/242,0.5944526054201883,0.6187541270254162,0,0,1.118910930483715,0.5819615616958931,ADRB2,GO_Biological_Process_2021
anterograde trans-synaptic signaling (GO:0098916),1/244,0.5974847920488905,0.6209339597117197,0,0,1.1095890410958904,0.5714677027287269,RPS6KA2,GO_Biological_Process_2021
positive regulation of DNA-binding transcription factor activity (GO:0051091),1/246,0.6004946116129282,0.6230837506077719,0,0,1.10041934582052,0.5612156387807148,CFLAR,GO_Biological_Process_2021
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),2/547,0.6047207257389153,0.6264868864462628,0,0,0.9878185524974517,0.496861409406543,YEATS2;UIMC1,GO_Biological_Process_2021
positive regulation of phosphorylation (GO:0042327),1/253,0.6108551796080683,0.6318533264070957,0,0,1.0694716242661448,0.5271376117575783,PTK2,GO_Biological_Process_2021
regulation of protein phosphorylation (GO:0001932),1/266,0.6293978573658381,0.6500177559690871,0,0,1.0163349702765572,0.4705546542414007,PTK2,GO_Biological_Process_2021
protein-containing complex assembly (GO:0065003),1/267,0.6307875635371829,0.6504382664511138,0,0,1.0124626635080851,0.4665287620747654,CASP8,GO_Biological_Process_2021
positive regulation of cell migration (GO:0030335),1/269,0.633551571579023,0.6522723800704715,0,0,1.0048047434062564,0.4586068267055004,PTK2,GO_Biological_Process_2021
positive regulation of MAPK cascade (GO:0043410),1/274,0.6403726030697358,0.6572506406700234,0,0,0.986150835465904,0.4395324367571399,ADRB2,GO_Biological_Process_2021
inorganic cation transmembrane transport (GO:0098662),1/274,0.6403726030697358,0.6572506406700234,0,0,0.986150835465904,0.4395324367571399,KCNAB2,GO_Biological_Process_2021
DNA metabolic process (GO:0006259),1/277,0.6444049402466789,0.6603654341227577,0,0,0.9752829064919596,0.4285665792709618,SP100,GO_Biological_Process_2021
plasma membrane bounded cell projection assembly (GO:0120031),1/278,0.6457391154247722,0.6607098831703234,0,0,0.9717125760348152,0.4249879235189531,NEK1,GO_Biological_Process_2021
proteolysis (GO:0006508),1/287,0.6575266144778963,0.6717324363956286,0,0,0.9407031324839544,0.3944086375915834,CASP8,GO_Biological_Process_2021
DNA repair (GO:0006281),1/298,0.6714091529116156,0.684858026544668,0,0,0.9053549190535491,0.3606721799997825,UIMC1,GO_Biological_Process_2021
positive regulation of cellular process (GO:0048522),2/625,0.6773322893575296,0.6898368854687457,0,0,0.860665239878723,0.3353094112199063,PRR7;PTK2,GO_Biological_Process_2021
chemical synaptic transmission (GO:0007268),1/306,0.6811554001832428,0.692664938435187,0,0,0.8812485964518302,0.3383684452845241,RPS6KA2,GO_Biological_Process_2021
protein polyubiquitination (GO:0000209),1/314,0.69061635684504,0.7012086322567737,0,0,0.8583745459319883,0.3177452003757781,PSMD1,GO_Biological_Process_2021
transcription by RNA polymerase II (GO:0006366),1/320,0.6975298181645613,0.707143552258713,0,0,0.8419719156610984,0.3032867173327886,TBL1XR1,GO_Biological_Process_2021
cellular protein localization (GO:0034613),1/329,0.707615211170517,0.7162710547322358,0,0,0.8184931506849316,0.283079801365481,ATG9A,GO_Biological_Process_2021
positive regulation of cytokine production (GO:0001819),1/335,0.7141537511344374,0.7217859286274771,0,0,0.8035435977360348,0.2705185786713382,G3BP1,GO_Biological_Process_2021
regulation of transcription by RNA polymerase II (GO:0006357),7/2206,0.7213383045641412,0.7279359110083253,0,0,0.8422349371831158,0.2751135458320604,SP100;YEATS2;TBL1XR1;CREBRF;IRF2BP2;SQSTM1;ETV5,GO_Biological_Process_2021
"regulation of transcription, DNA-templated (GO:0006355)",7/2244,0.7381397596815243,0.7437572616577917,0,0,0.826153096831444,0.2508383349172175,SP100;YEATS2;TBL1XR1;UIMC1;CREBRF;IRF2BP2;ETV5,GO_Biological_Process_2021
protein transport (GO:0015031),1/369,0.7485705313976982,0.7531211121356781,0,0,0.7280375223347231,0.2108322763322326,CANX,GO_Biological_Process_2021
regulation of intracellular signal transduction (GO:1902531),1/437,0.8056014198393325,0.8092688011132597,0,0,0.6123539022244564,0.1323702008620784,SQSTM1,GO_Biological_Process_2021
positive regulation of cell population proliferation (GO:0008284),1/474,0.8310574094282835,0.8335757652144298,0,0,0.5633815054012569,0.1042573542086388,PTK2,GO_Biological_Process_2021
cellular response to cytokine stimulus (GO:0071345),1/482,0.8361129197430056,0.8373778409529042,0,0,0.5537834989889785,0.0991225965068004,DUSP1,GO_Biological_Process_2021
regulation of gene expression (GO:0010468),1/1079,0.9836188096098722,0.9836188096098722,0,0,0.2395100007624469,0.0039559497003541,CASP8,GO_Biological_Process_2021
