Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Hypertrophic cardiomyopathy,39/90,1.1201783760574533e-05,3.090446472014701e-05,0,0,2.611939519653504,29.77464138122385,ITGB1;PRKAA2;ITGB3;PRKAG1;PRKAG2;ACTB;ACTG1;TTN;LMNA;DAG1;ITGB8;ITGAV;DMD;CACNA1S;CACNG2;EMD;CACNG4;EDN1;PRKAB2;TGFB2;ACE;TGFB1;ITGA4;ITGA3;TGFB3;CACNA2D1;TNNC1;TPM2;TPM1;IGF1;PRKAB1;AGT;CACNB1;CACNB4;DES;TNNT2;ITGA7;ITGA5;ITGA9,KEGG_2021_Human
Legionellosis,28/57,1.1246877983597804e-05,3.090446472014701e-05,0,0,3.2945071711931644,37.54229284417469,HBS1L;RAB1A;ARF1;VCP;ITGAM;SAR1A;RAB1B;RELA;HSPD1;PYCARD;C3;CASP8;HSF1;CASP1;HSPA8;APAF1;BNIP3;HSPA6;NFKB1;EEF1A1;EEF1G;CLK1;NFKBIA;CYCS;SEC22B;MYD88;TLR2;HSPA1A,KEGG_2021_Human
"Parathyroid hormone synthesis, secretion and action",44/106,1.2116514695193845e-05,3.300705727311426e-05,0,0,2.424941270841689,27.45261750447531,ATF2;CDKN1A;ATF6B;ARRB1;GATA3;ARRB2;PLD1;EGFR;GNAI1;GNAI2;LRP6;RXRB;SLC9A3R1;RXRA;MAPK1;PRKACA;PRKACB;MEF2D;MEF2A;ARHGEF11;EGR1;MAP2K1;MEF2C;JUND;PDE4D;PDE4C;PRKCA;FOS;RUNX2;RHOA;NR4A2;MMP14;PLCB3;ADCY9;CREB1;MMP15;GNAQ;MMP17;GNAS;ARHGEF1;RAF1;PLCB1;FGFR1;HBEGF,KEGG_2021_Human
Cocaine addiction,25/49,1.4233980353062231e-05,3.8443912748441584e-05,0,0,3.553135824305402,39.65256398441455,GPSM1;ATF2;GRIA2;ATF6B;MAOA;GNAI1;RELA;GNAI2;GRIN2A;PRKACA;DRD2;PRKACB;RGS9;JUN;BDNF;GRIN2B;NFKB1;GRIN2D;GRIN3B;CREB1;GRIN3A;CDK5;DLG4;GNAS;FOSB,KEGG_2021_Human
Glucagon signaling pathway,44/107,1.6084603263205517e-05,4.307402229807579e-05,0,0,2.3862950745721614,26.339085206629555,ATF2;PYGB;CRTC2;CAMK2D;PRKAA2;PDE3B;CAMK2A;PRKAG1;SLC2A1;PRKAG2;PYGM;PDHB;FOXO1;PPP3CA;LDHA;PPP3R1;PPP3CB;PPP4C;PPP3CC;PHKG1;SIK1B;PHKG2;AKT1;EP300;PRKACA;PRKACB;PRKAB2;CREBBP;PDHA1;PHKA1;PRKAB1;SIRT1;PLCB3;PFKL;G6PC3;CREB1;PKM;GNAQ;GNAS;CALM1;PLCB1;PPARA;PFKM;PFKP,KEGG_2021_Human
Ferroptosis,22/41,1.6471302512769824e-05,4.3738920958279534e-05,0,0,3.9482522036421135,43.48561914667327,PRNP;STEAP3;TFRC;GPX4;ACSL1;ACSL5;SLC3A2;ACSL4;SLC7A11;SAT1;SLC39A14;MAP1LC3B;GCLC;TF;MAP1LC3A;FTH1;LPCAT3;GCLM;ATG7;TP53;ATG5;FTL,KEGG_2021_Human
Calcium signaling pathway,83/240,1.7855771292881923e-05,4.6917962392797885e-05,0,0,1.810949993224014,19.799449092789168,RET;RYR1;GRPR;FGF2;FGF5;PPP3CA;EDNRA;PPP3CB;GRM5;EDNRB;PPP3CC;FGF9;KDR;BDKRB2;BDKRB1;PRKACA;PRKACB;PDGFRB;PDGFRA;SPHK2;SPHK1;TNNC1;MST1;F2R;PHKA1;PRKCA;TACR1;TRDN;PLCB3;ADCY9;ITPKA;AGTR1;ORAI2;PPIF;ORAI1;VDAC1;CASQ1;PLCB1;MET;SLC25A4;SLC25A6;PTGFR;CAMK2D;PTGER1;CAMK2A;PDGFA;CXCR4;MST1R;ADRB2;EGFR;CACNA1H;GRIN2A;PPP3R1;ERBB3;PHKG1;ERBB4;PDGFD;ERBB2;PHKG2;PTK2B;PLCG1;CACNA1S;FGF22;NTRK1;NTRK2;MCOLN3;NOS3;NTRK3;MCOLN1;MCOLN2;GRIN2D;VEGFA;GDNF;GNAQ;GNAS;CALM1;PLCD3;FGFR3;PLCD1;FGFR2;MCU;FGF10;FGFR1,KEGG_2021_Human
Melanogenesis,42/101,1.796542230863463e-05,4.6917962392797885e-05,0,0,2.431808436209348,26.57252065572694,GSK3B;CAMK2D;TCF7;CAMK2A;GNAI1;GNAI2;EDNRB;DVL1;DVL2;EP300;DVL3;MAPK1;PRKACA;WNT1;PRKACB;HRAS;FZD1;MAP2K1;CREBBP;EDN1;TCF7L1;MAP2K2;WNT3A;FZD7;WNT7B;WNT5A;WNT7A;PRKCA;POMC;PLCB3;KITLG;ADCY9;MC1R;CREB1;GNAQ;KIT;GNAS;CTNNB1;KRAS;RAF1;CALM1;PLCB1,KEGG_2021_Human
Notch signaling pathway,28/59,2.5437217939774592e-05,6.588656449974403e-05,0,0,3.081558664002284,32.600724893900555,NOTCH3;HDAC2;NOTCH1;CTBP2;CTBP1;HDAC1;DTX2;RFNG;LFNG;APH1A;NCSTN;HEY1;DVL1;DVL2;EP300;DVL3;HES1;PSENEN;TLE3;CREBBP;JAG1;DTX3L;TLE6;NCOR2;HEYL;ADAM17;KAT2A;NUMB,KEGG_2021_Human
Progesterone-mediated oocyte maturation,41/100,3.347907241360823e-05,8.601127546910732e-05,0,0,2.3733815195195422,24.456723515928235,PDE3B;PIK3R1;PKMYT1;ANAPC10;GNAI1;IGF1R;ANAPC11;AURKA;GNAI2;INS;STK10;CCNB2;CCNB1;FZR1;CDC27;AKT1;MAPK1;PRKACA;PRKACB;BUB1;MAP2K1;HSP90AA1;PLK1;IGF1;KIF22;CDC25C;MAPK14;CDC25A;CDC25B;CCNA2;MAD2L2;MAPK10;CPEB1;ADCY9;CDC16;CDK2;ANAPC4;KRAS;RAF1;ANAPC2;CPEB4,KEGG_2021_Human
Thyroid cancer,20/37,3.4585394818993995e-05,8.813697389356535e-05,0,0,4.0103408854707965,41.19453871361086,RET;NTRK1;CDKN1A;MAP2K1;TCF7L1;MAP2K2;TCF7;RXRB;RXRA;TFG;CDH1;MYC;CCDC6;MAPK1;BAX;CTNNB1;KRAS;PPARG;HRAS;TP53,KEGG_2021_Human
Spinocerebellar ataxia,54/143,3.487360475144374e-05,8.816047281164979e-05,0,0,2.07418130541096,21.288941274515693,RYR1;GTF2B;RORA;VLDLR;PSMD9;KAT5;PSMD4;PSMD2;RB1CC1;PSMD3;AKT1;MAP3K5;TBP;TRPC3;PRKCA;TRAF2;WIPI2;ATG14;ERN1;PLCB3;PPIF;TBPL1;ULK1;VDAC1;PIK3C3;PLCB1;SLC25A4;SLC25A6;GRIA1;GRIA2;PIK3R4;PIK3R1;AMBRA1;PSMA7;GRIN2A;RELN;PSMB2;NRBF2;XBP1;NFYA;ADRM1;PUM1;GRIN2B;MTOR;GRIN2D;MAPK10;GRIN3B;DAB1;GRIN3A;PSMC4;GNAQ;ATG2A;CYCS;MCU,KEGG_2021_Human
Melanoma,32/72,3.639021657808697e-05,9.126435268790064e-05,0,0,2.7302037201062888,27.905987189845668,CDKN1A;PTEN;PDGFA;PIK3R1;FGF2;EGFR;IGF1R;FGF5;FGF9;CDH1;PDGFD;E2F1;AKT1;MAPK1;E2F3;HRAS;FGF22;PDGFRB;PDGFRA;MAP2K1;MAP2K2;BAD;CDKN2A;IGF1;MDM2;BAX;KRAS;RAF1;MET;TP53;FGF10;FGFR1,KEGG_2021_Human
Spliceosome,56/150,3.679142202984966e-05,9.154401071994088e-05,0,0,2.036831435554461,20.79654968549112,RBM25;EIF4A3;DDX42;USP39;PQBP1;EFTUD2;SART1;SNRPD2;SNRPD1;SNRNP70;DHX15;DHX16;SNRPD3;AQR;NCBP1;BUD31;CDC40;PRPF6;PRPF3;SNRPG;SRSF2;SNRNP27;SNRPE;SNRPA1;SNRNP200;SNRPC;SNRPA;SRSF8;SNRPB;SRSF9;SF3B4;SF3B5;DDX5;DHX8;RBM8A;SRSF1;SNU13;PRPF8;PUF60;U2AF2;SF3B1;HSPA8;SF3A1;SF3A2;HSPA6;LSM4;CHERP;LSM2;XAB2;LSM7;LSM6;PHF5A;ACIN1;PRPF31;RBMX;HSPA1A,KEGG_2021_Human
p53 signaling pathway,32/73,5.076351982514911e-05,0.0001253224395683369,0,0,2.6634405582319776,26.336986033608408,CDKN1A;STEAP3;SERPINE1;PTEN;PIDD1;CCNB2;CCND3;CCNB1;CASP8;ZMAT3;SESN1;CHEK1;SFN;BID;GTSE1;RRM2;APAF1;SIVA1;CDKN2A;SIAH1;TSC2;TNFRSF10B;IGF1;TP53I3;CCNG1;CDK2;MDM2;BAX;CYCS;ATM;TP53;BCL2L1,KEGG_2021_Human
Epithelial cell signaling in Helicobacter pylori infection,31/70,5.2112825750142165e-05,0.0001276562243181777,0,0,2.712277833597293,26.74875376859902,SRC;NOD1;EGFR;RELA;IKBKB;CDC42;PAK1;CCL5;IKBKG;RAC1;PLCG1;ATP6V1E1;ATP6V0E2;ATP6V1D;GIT1;LYN;JUN;CHUK;ADAM10;PTPN11;MAPK14;NFKB1;MAPK10;NFKBIA;TJP1;ADAM17;ATP6V1B2;ATP6V0D1;ATP6V0C;MET;HBEGF,KEGG_2021_Human
Hedgehog signaling pathway,26/56,7.815609712385009e-05,0.0001899794360856664,0,0,2.9557128114403657,27.951592262896614,GSK3B;MGRN1;HHIP;CUL3;CUL1;ARRB1;ARRB2;GLI3;GLI2;SHH;KIF3A;SUFU;BTRC;PRKACA;PRKACB;CDON;EVC2;CSNK1G3;CSNK1A1;SMURF1;PTCH1;CSNK1E;KIF7;SMO;GPR161;GAS1,KEGG_2021_Human
Estrogen signaling pathway,51/137,8.715495942125384e-05,0.00021023639066500928,0,0,2.026327629272228,18.94175177709137,ATF2;GPER1;AKT1;PRKACA;PRKACB;CTSD;HRAS;NCOA1;MAP2K1;HSP90AA1;MAP2K2;FOS;OPRM1;MMP9;KRT9;PLCB3;ADCY9;CREB1;RAF1;PLCB1;SOS1;SOS2;HBEGF;ATF6B;SHC1;SRC;PIK3R1;EGFR;GNAI1;HSP90B1;GNAI2;MAPK1;KCNJ3;HSPA8;KCNJ5;JUN;KCNJ6;NOS3;HSPA6;ESR1;POMC;KRT18;KRT17;KRT16;GNAQ;KRT15;GNAS;GRB2;KRAS;CALM1;HSPA1A,KEGG_2021_Human
Glioma,32/75,9.579796610030526e-05,0.00022933452490679136,0,0,2.539230024512328,23.496178733511563,CDKN1A;CAMK2D;SHC1;CAMK2A;PTEN;PDGFA;PIK3R1;EGFR;IGF1R;E2F1;AKT1;MAPK1;E2F3;PLCG1;HRAS;PDGFRB;PDGFRA;MAP2K1;MAP2K2;CDKN2A;PRKCA;IGF1;MTOR;MDM2;BAX;GRB2;KRAS;RAF1;SOS1;CALM1;SOS2;TP53,KEGG_2021_Human
ECM-receptor interaction,36/88,0.0001039401068884246,0.00024511249087121024,0,0,2.3629296235679216,21.672071515181425,ITGB1;LAMA5;SDC4;ITGB3;LAMA4;LAMC1;HMMR;THBS4;COMP;VTN;RELN;DAG1;ITGB8;ITGAV;CD36;ITGA4;ITGA3;LAMB2;FN1;GP1BA;LAMB1;HSPG2;COL1A1;COL4A2;COL4A1;COL6A2;COL6A1;COL4A6;COL4A5;ITGA7;SDC1;CD47;ITGA5;AGRN;CD44;ITGA9,KEGG_2021_Human
Gap junction,36/88,0.0001039401068884246,0.00024511249087121024,0,0,2.3629296235679216,21.672071515181425,SRC;PDGFA;EGFR;GNAI1;GNAI2;GJA1;GRM5;TUBA1B;TUBB6;TUBB3;PDGFD;MAPK1;PRKACA;DRD2;HRAS;PRKACB;MAP2K5;PDGFRB;PDGFRA;MAP2K1;MAP2K2;PRKCA;TUBB4B;TJP1;PLCB3;TUBB2B;ADCY9;TUBB2A;GNAQ;GNAS;GRB2;KRAS;PLCB1;RAF1;SOS1;SOS2,KEGG_2021_Human
JAK-STAT signaling pathway,58/162,0.00010592985046515336,0.00024795431664435894,0,0,1.9063388727085837,17.448211607299072,CDKN1A;IL24;PRL;IL27RA;CCND3;MYC;LEPR;AKT1;EP300;AOX1;IL13RA2;JAK2;IL6R;HRAS;JAK1;IFNAR2;PDGFRB;PDGFRA;IL11;IL4R;IL11RA;IL15;IFNGR2;IL13;OSMR;PRLR;IL6ST;RAF1;SOS1;STAM2;SOS2;IRF9;IFNAR1;IL20RB;PDGFA;CSF2RB;PIK3R1;IL2RG;EGFR;SOCS3;STAT6;MCL1;SOCS5;STAT5A;CREBBP;IL10RB;IL10RA;STAT2;STAT3;LIF;PTPN11;EPOR;MTOR;IL22RA1;LEP;IL2RB;GRB2;BCL2L1,KEGG_2021_Human
Basal cell carcinoma,28/63,0.00010953421013485988,0.0002545059588427627,0,0,2.728672566371681,24.88351179627592,GSK3B;CDKN1A;HHIP;TCF7;GLI3;GLI2;SHH;SUFU;DVL1;DVL2;DVL3;WNT1;APC2;FZD1;TCF7L1;WNT3A;FZD7;PTCH1;WNT7B;WNT5A;AXIN1;WNT7A;KIF7;BMP2;SMO;BAX;CTNNB1;TP53,KEGG_2021_Human
Prolactin signaling pathway,30/70,0.00014204509506330132,0.0003276368616058629,0,0,2.558432934926959,22.66609370557229,GSK3B;SHC1;SRC;PRL;PIK3R1;FOXO3;RELA;INS;SOCS3;AKT1;MAPK1;JAK2;HRAS;SOCS5;STAT5A;MAP2K1;MAP2K2;STAT3;FOS;MAPK14;PRLR;ESR1;NFKB1;MAPK10;IRF1;GRB2;KRAS;RAF1;SOS1;SOS2,KEGG_2021_Human
Glutamatergic synapse,43/114,0.0002147791015257369,0.0004918130150879193,0,0,2.067758828219037,17.46408530619198,GRIA1;GRIA2;SLC1A3;PLD1;SLC1A7;GNAI1;GNAI2;PPP3CA;GNG10;GRIN2A;PPP3R1;GRM5;PPP3CB;PPP3CC;GNG2;MAPK1;HOMER3;PRKACA;PRKACB;GRIA4;KCNJ3;HOMER1;HOMER2;TRPC1;PLA2G4C;PLA2G4A;PRKCA;GNG12;GNG11;GRIN2B;GRIN2D;GRIN3B;PLCB3;ADCY9;GRIN3A;DLG4;GNAQ;GNB2;GNB1;GNAS;GNB5;PLCB1;SHANK1,KEGG_2021_Human
Vasopressin-regulated water reabsorption,21/44,0.0002319415231543648,0.0005272915202645991,0,0,3.111850635318524,26.043156614145985,DCTN6;DYNC1H1;RAB5C;DCTN2;DCTN1;DYNLL1;DYNLL2;RAB11A;RAB11B;DYNC2LI1;DYNC1LI1;ADCY9;CREB1;ARHGDIA;ARHGDIB;GNAS;STX4;PRKACA;PRKACB;RAB5A;VAMP2,KEGG_2021_Human
Cytosolic DNA-sensing pathway,27/63,0.0003003285748886436,0.0006778844976057955,0,0,2.557398805573988,20.742124254073115,ADAR;RELA;IKBKB;PYCARD;TBK1;CCL5;CASP1;POLR2E;POLR2F;RIPK1;IKBKG;POLR2L;IL33;CHUK;TREX1;NFKB1;NFKBIA;MAVS;POLR3A;IRF3;POLR3B;STING1;POLR3C;POLR1D;POLR3F;POLR3H;NFKBIB,KEGG_2021_Human
Pertussis,31/76,0.00032497206170171874,0.0007283061808350576,0,0,2.3497257274985857,18.87245976279513,ITGB1;C1QA;ITGAM;C1S;C1R;NOD1;GNAI1;RELA;GNAI2;PYCARD;C3;IRAK1;CFL1;CASP1;MAPK1;NLRP3;JUN;FOS;IRAK4;TICAM1;MAPK14;RHOA;NFKB1;MAPK10;IRF3;IRF1;TRAF6;SERPING1;ITGA5;CALM1;MYD88,KEGG_2021_Human
Fanconi anemia pathway,24/54,0.0003323153601317942,0.0007395186887439928,0,0,2.7271441202475684,21.84285945875521,MUS81;FANCI;FANCM;RMI1;FANCL;FANCA;RPA1;BRCA1;BRCA2;FANCE;MLH1;PALB2;SLX4;EME1;EME2;FANCD2;ERCC1;UBE2T;REV3L;PMS2;HES1;ATRIP;TELO2;FAAP100,KEGG_2021_Human
RIG-I-like receptor signaling pathway,29/70,0.0003664709895789317,0.000809824004943653,0,0,2.412140609567193,19.083870407947646,TRADD;RELA;IFIH1;IKBKB;CASP8;TBK1;DHX58;RIPK1;IKBKG;FADD;MAP3K7;ATG5;MAP3K1;CHUK;TRAF2;ISG15;MAPK14;ATG12;NFKB1;MAPK10;NFKBIA;SIKE1;MAVS;IRF3;STING1;TRAF3;TRAF6;PIN1;NFKBIB,KEGG_2021_Human
GnRH secretion,27/64,0.0004079853282880096,0.0008953011370764655,0,0,2.4881185100163203,19.417971893853785,HCN3;ARRB1;ARRB2;PIK3R1;CACNA1H;GPER1;KISS1R;AKT1;MAPK1;CACNA1S;KCNN4;HRAS;KCNJ3;KCNJ5;MAP2K1;KCNJ6;MAP2K2;TRPC1;PRKCA;KISS1;PLCB3;GNAQ;GNRH1;KRAS;PLCB1;RAF1;HCN2,KEGG_2021_Human
Circadian rhythm,16/31,0.0004228568468344932,0.000921536300687585,0,0,3.6333039129155633,28.225237371942903,PRKAB2;PRKAA2;CUL1;PRKAG1;PRKAG2;RORA;CSNK1E;PRKAB1;ARNTL;RBX1;PER1;CREB1;BHLHE40;CRY1;BTRC;SKP1,KEGG_2021_Human
Circadian entrainment,37/97,0.0004452775215281241,0.000963751347964981,0,0,2.104130643611912,16.237182338834522,GRIA1;RYR1;GRIA2;CAMK2D;CAMK2A;CACNA1H;GNAI1;GNAI2;GNG10;GRIN2A;RPS6KA5;GNG2;RASD1;MAPK1;PRKACA;PRKACB;GRIA4;KCNJ3;KCNJ5;KCNJ6;PRKCA;FOS;GNG12;GNG11;GRIN2B;GRIN2D;PER1;PLCB3;ADCY9;CREB1;GNAQ;GNB2;GNB1;GNAS;GNB5;CALM1;PLCB1,KEGG_2021_Human
Chemical carcinogenesis,77/239,0.00045650545643639466,0.0009813314573734744,0,0,1.6254683819732654,12.50295634795053,ATF2;ARRB1;AHR;ARRB2;FGF2;FGF5;CCND3;FGF9;MYC;AKT1;PRKACA;JAK2;KPNA2;PRKACB;HRAS;GSTK1;CBR1;MAP2K1;HSP90AA1;MAP2K2;UGT1A1;AIP;HSD11B1L;ARNT;PRKCA;FOS;CDC25A;AR;ADCY9;CREB1;BIRC5;PPARA;RAF1;SOS1;SOS2;KPNB1;ATF6B;SRC;GSTP1;XIAP;PIK3R1;ADRB2;PTGS2;EGFR;GNAI1;RELA;GNAI2;HSP90B1;SULT1A1;RXRB;RXRA;E2F1;MAPK1;UGT1A3;CACNA1S;WNT1;UGT1A8;SULT1A3;FGF22;STAT5A;GSTM2;JUN;GSTM1;JAG1;BAD;STAT3;EPHX1;KLF4;ESR1;NFKB1;MTOR;VEGFA;RPS6KB2;GNAS;GRB2;KRAS;FGF10,KEGG_2021_Human
IL-17 signaling pathway,36/94,0.0004833353019558047,0.0010319861852569,0,0,2.1176632428466617,16.167935195643857,GSK3B;CEBPB;TRADD;SRSF1;TNFAIP3;PTGS2;ELAVL1;RELA;HSP90B1;IKBKB;CASP8;TBK1;MAPK1;IKBKG;FADD;MAP3K7;HSP90AA1;JUN;JUND;CHUK;IL13;TRAF2;FOS;MAPK14;MMP9;IL17RB;NFKB1;IL17RA;FOSL1;MAPK10;NFKBIA;TRAF3;TRAF6;LCN2;FOSB;TAB2,KEGG_2021_Human
cGMP-PKG signaling pathway,57/167,0.0004980084731424955,0.0010561790437116,0,0,1.7701949353251958,13.462143898514364,ATF2;PDE3B;IRS2;PIK3CG;PPP1CB;PPP1CC;PPP3CA;EDNRA;PPP3CB;EDNRB;PPP3CC;BDKRB2;AKT1;GTF2I;MEF2A;MAP2K1;MEF2C;MAP2K2;PPP1R12A;TRPC6;ATP1B3;ADRA2A;RHOA;PLCB3;ADCY9;CREB1;AGTR1;PPIF;VDAC1;RAF1;PLCB1;SLC25A4;SLC25A6;ATF6B;ROCK1;ROCK2;SRF;ATP1A3;GATA4;ADRB2;KNG1;GNAI1;GNAI2;INS;PPP3R1;MAPK1;CACNA1S;MEF2D;BAD;NOS3;INSR;NFATC1;PPP1CA;FXYD2;GNAQ;PDE3A;CALM1,KEGG_2021_Human
Fc epsilon RI signaling pathway,28/68,0.0005171070565303676,0.0010893721990906,0,0,2.3868141592920358,18.06164482422643,PIK3R1;INPP5D;RAC2;AKT1;RAC3;MAPK1;FYN;RAC1;PLCG1;HRAS;MAP2K6;LYN;MAP2K1;MAP2K2;SYK;IL13;PLA2G4C;PLA2G4A;PRKCA;MAPK14;VAV2;MAPK10;LCP2;GRB2;KRAS;RAF1;SOS1;SOS2,KEGG_2021_Human
Retrograde endocannabinoid signaling,51/148,0.0007463663267166758,0.0015619321804137,0,0,1.7952518173627778,12.926340931608788,NDUFA13;DAGLA;NDUFA11;GRM5;PRKACA;PRKACB;PRKCA;PLCB3;ADCY9;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PLCB1;GRIA1;GRIA2;NDUFB9;NDUFB7;NDUFB10;NDUFB11;NDUFA4L2;PTGS2;GNAI1;GNAI2;GNG10;GNG2;MAPK1;CACNA1S;NDUFV2;GRIA4;KCNJ3;NDUFA9;KCNJ5;KCNJ6;NDUFA7;NDUFA6;NDUFA5;NDUFA3;GABRA3;GNG12;MAPK14;GNG11;MAPK10;GNAQ;GNB2;GNB1;NDUFAB1;GNB5,KEGG_2021_Human
Dilated cardiomyopathy,36/96,0.0007650128871088879,0.0015904215284632,0,0,2.046808510638298,14.687115742568093,ITGB1;ITGB3;ACTB;ACTG1;TTN;LMNA;DAG1;ITGB8;ITGAV;DMD;CACNA1S;PRKACA;CACNG2;EMD;PRKACB;CACNG4;TGFB2;TGFB1;ITGA4;ITGA3;TGFB3;CACNA2D1;TNNC1;TPM2;TPM1;IGF1;AGT;CACNB1;ADCY9;CACNB4;DES;TNNT2;GNAS;ITGA7;ITGA5;ITGA9,KEGG_2021_Human
Necroptosis,54/159,0.0007869462829643228,0.001625326963508,0,0,1.7562845699027274,12.552781517073075,PYGB;TRADD;TNFAIP3;PYGM;HMGB1;PYCARD;CASP8;FTH1;CHMP1A;CAPN2;TNFSF10;CASP1;CAPN1;JAK2;JAK1;IFNAR2;HSP90AA1;IFNGR2;PLA2G4C;PLA2G4A;TRAF2;TICAM1;TNFRSF1A;CHMP4B;CHMP3;VDAC1;PGAM5;CHMP6;SQSTM1;SLC25A4;IRF9;FTL;IFNAR1;SLC25A6;CAMK2D;CAMK2A;XIAP;SHARPIN;NLRP3;RIPK1;TRPM7;STAT6;FADD;BID;STAT5A;H2AZ1;IL33;STAT2;STAT3;TNFRSF10B;CFLAR;SPATA2L;MAPK10;BAX,KEGG_2021_Human
Long-term depression,25/60,0.0008212452463147229,0.001685152583347,0,0,2.434698840845204,17.297777528797308,RYR1;GRIA1;GRIA2;CRHR1;GNAI1;IGF1R;GNAI2;PPP2CA;PPP2R1B;MAPK1;HRAS;LYN;MAP2K1;MAP2K2;PLA2G4C;PLA2G4A;PRKCA;IGF1;PLCB3;GNAQ;CRH;GNAS;KRAS;PLCB1;RAF1,KEGG_2021_Human
mRNA surveillance pathway,36/98,0.0011820029130536,0.0024097607775804,0,0,1.980525051475635,13.349818026111866,HBS1L;DAZAP1;NXT1;RBM8A;CSTF3;EIF4A3;CSTF2;CSTF2T;CASC3;PPP1CB;PPP2CA;PPP1CC;NXF1;NXF3;PPP2R1B;PABPN1;CSTF1;SYMPK;SAP18;PELO;CPSF4;UPF1;CPSF1;NCBP1;SSU72;PPP2R5B;UPF3B;PPP2R5A;PPP2R3B;PPP1CA;NUDT21;PPP2R2C;WDR82;ACIN1;RNPS1;PABPC1,KEGG_2021_Human
Inflammatory bowel disease,26/65,0.0013446726253583,0.0027238240359822,0,0,2.272298393041427,15.023538727908804,RORA;GATA3;NOD2;IL2RG;RELA;HLA-DMA;STAT6;SMAD2;JUN;TGFB2;IL4R;SMAD3;TGFB1;TGFB3;IFNGR2;IL13;STAT3;NFATC1;FOXP3;NFKB1;MAF;HLA-DPB1;HLA-DRA;HLA-DRB1;IL18R1;TLR2,KEGG_2021_Human
Galactose metabolism,15/31,0.001503584937031,0.0030263238223046,0,0,3.192422236929186,20.750435080229877,MGAM;B4GALT1;AKR1B1;HK2;GANC;GALE;PFKL;G6PC3;GLB1;PGM2;LALBA;PFKM;PGM1;PFKP;GALK1,KEGG_2021_Human
Endocrine and other factor-regulated calcium reabsorption,22/53,0.0017506345204873,0.0035012690409747,0,0,2.418014910267558,15.349019369286676,CLTC;CLTA;ATP1A3;AP2A1;ATP1B3;PRKCA;AP2B1;ESR1;DNM1;RAB11A;DNM2;DNM3;PLCB3;ADCY9;FXYD2;GNAQ;BDKRB2;GNAS;PRKACA;PLCB1;PRKACB;AP2M1,KEGG_2021_Human
Cholesterol metabolism,21/50,0.0018533092127951,0.0036833063600206,0,0,2.467059710701309,15.51973599076458,ABCA1;SCARB1;MYLIP;STARD3;LRPAP1;LRP1;OSBPL5;SORT1;APOA2;APOA1;CYP27A1;NPC1;VAPA;SOAT2;LIPG;APOC1;TSPO;VDAC1;CD36;APOE;PLTP,KEGG_2021_Human
NF-kappa B signaling pathway,37/104,0.0019783813948169,0.0038830342904482,0,0,1.8834391553648293,11.725305722430354,TRADD;TNFAIP3;XIAP;BCL10;PTGS2;RELA;ICAM1;IKBKB;PIDD1;IRAK1;PLAU;BLNK;RIPK1;PLCG1;IKBKG;MAP3K7;LYN;CHUK;SYK;CSNK2A2;TRAF2;IRAK4;CFLAR;TICAM1;NFKB1;TNFRSF1A;NFKBIA;LCK;TRAF3;TRAF6;CSNK2B;PRKCQ;ATM;TAB2;TAB1;MYD88;BCL2L1,KEGG_2021_Human
Toll-like receptor signaling pathway,37/104,0.0019783813948169,0.0038830342904482,0,0,1.8834391553648293,11.725305722430354,PIK3R1;RELA;IKBKB;TBK1;CASP8;IRAK1;CTSK;CCL5;AKT1;MAPK1;RIPK1;FADD;IKBKG;RAC1;MAP3K7;MAP2K6;IFNAR2;MAP2K1;JUN;MAP2K2;CHUK;FOS;IRAK4;TICAM1;MAPK14;NFKB1;NFKBIA;MAPK10;IRF3;TRAF3;TOLLIP;TRAF6;TAB2;TAB1;MYD88;IFNAR1;TLR2,KEGG_2021_Human
Arrhythmogenic right ventricular cardiomyopathy,29/77,0.0022065143317264,0.0043040649927503,0,0,2.059434240613705,12.596202564669984,ITGB1;ITGB3;TCF7;ACTB;ACTG1;GJA1;CDH2;LMNA;DAG1;ITGB8;ITGAV;DMD;CACNA1S;CACNG2;EMD;CACNG4;TCF7L1;ITGA4;JUP;ACTN2;ITGA3;CACNA2D1;CACNB1;CACNB4;DES;ITGA7;CTNNB1;ITGA5;ITGA9,KEGG_2021_Human
Citrate cycle (TCA cycle),14/30,0.0032839196576354,0.0063663718516123,0,0,2.9789369210410235,17.035698858086395,PDHA1;IDH3G;MDH2;DLST;SDHC;PDHB;SDHD;SDHA;SDHB;CS;ACO1;DLAT;ACO2;DLD,KEGG_2021_Human
Adrenergic signaling in cardiomyocytes,49/150,0.0033160242842812,0.0063894126453223,0,0,1.6553711605879415,9.45049528051167,ATF2;PIK3CG;PPP1CB;PPP1CC;RPS6KA5;PPP2R1B;AKT1;PRKACA;PRKACB;SCN1B;CACNA2D1;TPM2;TNNC1;TPM1;PPP2R5B;PPP2R5A;ATP1B3;PRKCA;CACNB1;PLCB3;ADCY9;CACNB4;CREB1;KCNQ1;TNNT2;AGTR1;PLCB1;CAMK2D;ATF6B;CAMK2A;ATP1A3;ADRB2;GNAI1;SLC9A1;GNAI2;PPP2CA;MAPK1;CACNA1S;CACNG2;CACNG4;PPP2R3B;MAPK14;AGT;PPP1CA;PPP2R2C;FXYD2;GNAQ;GNAS;CALM1,KEGG_2021_Human
