Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,PTK2,GO_Biological_Process_2018
sulfur amino acid metabolic process (GO:0000096),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,GCLC,GO_Biological_Process_2018
positive regulation of interleukin-10 production (GO:0032733),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,CD40LG,GO_Biological_Process_2018
negative regulation of sprouting angiogenesis (GO:1903671),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,KLF4,GO_Biological_Process_2018
"nucleotide-excision repair, DNA duplex unwinding (GO:0000717)",1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,RPS27A,GO_Biological_Process_2018
branched-chain amino acid metabolic process (GO:0009081),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,STAT5B,GO_Biological_Process_2018
beta-catenin destruction complex disassembly (GO:1904886),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,CTNNB1,GO_Biological_Process_2018
positive regulation of biosynthetic process (GO:0009891),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,CREB1,GO_Biological_Process_2018
regulation of ERBB signaling pathway (GO:1901184),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,RBPJ,GO_Biological_Process_2018
viral genome replication (GO:0019079),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,CTBP2,GO_Biological_Process_2018
negative regulation of nervous system development (GO:0051961),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,REST,GO_Biological_Process_2018
ncRNA catabolic process (GO:0034661),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,XRN1,GO_Biological_Process_2018
regulation of monocyte chemotaxis (GO:0090025),1/22,0.3618533958975492,0.4479167765366064,0,0,2.3130095710740872,2.3512115445323643,CREB3,GO_Biological_Process_2018
synapse assembly (GO:0007416),2/63,0.3645681489501433,0.4504009413000557,0,0,1.5932631922355436,1.607669126609037,DNER;NRXN2,GO_Biological_Process_2018
negative regulation of dephosphorylation (GO:0035305),2/63,0.3645681489501433,0.4504009413000557,0,0,1.5932631922355436,1.607669126609037,ELL;SYTL2,GO_Biological_Process_2018
negative regulation of neuron apoptotic process (GO:0043524),2/63,0.3645681489501433,0.4504009413000557,0,0,1.5932631922355436,1.607669126609037,HIF1A;TP73,GO_Biological_Process_2018
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",2/63,0.3645681489501433,0.4504009413000557,0,0,1.5932631922355436,1.607669126609037,DCP1A;EIF4G1,GO_Biological_Process_2018
viral life cycle (GO:0019058),3/107,0.3674569561679638,0.4537496135116292,0,0,1.4021676577786304,1.4037788791872303,CTBP2;RPS27A;NECTIN1,GO_Biological_Process_2018
NADH dehydrogenase complex assembly (GO:0010257),2/64,0.371835191219232,0.4563442304509427,0,0,1.5674851548708073,1.5507202071112889,NDUFA13;NDUFA6,GO_Biological_Process_2018
mitochondrial respiratory chain complex I biogenesis (GO:0097031),2/64,0.371835191219232,0.4563442304509427,0,0,1.5674851548708073,1.5507202071112889,NDUFA13;NDUFA6,GO_Biological_Process_2018
mitochondrial respiratory chain complex I assembly (GO:0032981),2/64,0.371835191219232,0.4563442304509427,0,0,1.5674851548708073,1.5507202071112889,NDUFA13;NDUFA6,GO_Biological_Process_2018
glucose metabolic process (GO:0006006),2/64,0.371835191219232,0.4563442304509427,0,0,1.5674851548708073,1.5507202071112889,MDH1;ENO2,GO_Biological_Process_2018
regulation of protein activation cascade (GO:2000257),3/108,0.3729572114846497,0.4563442304509427,0,0,1.3887424296401851,1.3697049657495994,C4B;C3;C2,GO_Biological_Process_2018
proteolysis (GO:0006508),7/291,0.3737620198284406,0.4563442304509427,0,0,1.198992443324937,1.1799716208712754,ACAN;TINAGL1;CAPN2;MDM2;FBXO3;TBL1X;OGT,GO_Biological_Process_2018
cellular response to catecholamine stimulus (GO:0071870),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,GABPA,GO_Biological_Process_2018
chromosome condensation (GO:0030261),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,NIPBL,GO_Biological_Process_2018
"nucleotide-excision repair, DNA gap filling (GO:0006297)",1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,RPS27A,GO_Biological_Process_2018
positive regulation of cell cycle G1/S phase transition (GO:1902808),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,EIF4G1,GO_Biological_Process_2018
ammonium transport (GO:0015696),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,TAF7,GO_Biological_Process_2018
neuronal action potential (GO:0019228),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,CACNA1H,GO_Biological_Process_2018
glycolytic process (GO:0006096),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,ENO2,GO_Biological_Process_2018
TOR signaling (GO:0031929),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,RPS6,GO_Biological_Process_2018
glutamine family amino acid metabolic process (GO:0009064),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,GCLC,GO_Biological_Process_2018
positive regulation of mRNA catabolic process (GO:0061014),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,UPF1,GO_Biological_Process_2018
metanephros development (GO:0001656),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,NIPBL,GO_Biological_Process_2018
"nucleotide-excision repair, DNA damage recognition (GO:0000715)",1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,RPS27A,GO_Biological_Process_2018
phospholipid dephosphorylation (GO:0046839),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,MTMR1,GO_Biological_Process_2018
cellular response to ammonium ion (GO:0071242),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,GABPA,GO_Biological_Process_2018
regulation of smooth muscle contraction (GO:0006940),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,SRF,GO_Biological_Process_2018
positive regulation of blood circulation (GO:1903524),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,TGFB2,GO_Biological_Process_2018
regulation of monooxygenase activity (GO:0032768),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,VDR,GO_Biological_Process_2018
positive regulation of ion transmembrane transporter activity (GO:0032414),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,TRPC6,GO_Biological_Process_2018
regulation of cell size (GO:0008361),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,RARG,GO_Biological_Process_2018
positive regulation of cell junction assembly (GO:1901890),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,FLOT1,GO_Biological_Process_2018
NAD metabolic process (GO:0019674),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,MDH1,GO_Biological_Process_2018
regulation of chondrocyte differentiation (GO:0032330),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,SNAI2,GO_Biological_Process_2018
regulation of ion homeostasis (GO:2000021),1/23,0.3747581303113832,0.4563442304509427,0,0,2.2077599819535303,2.166860007266059,PML,GO_Biological_Process_2018
regulation of complement activation (GO:0030449),3/109,0.3784482743274511,0.4606173401068211,0,0,1.3755705076930316,1.3366086767972318,C4B;C3;C2,GO_Biological_Process_2018
O-glycan processing (GO:0016266),2/65,0.3790687210001388,0.4611519574308572,0,0,1.5425254678986022,1.4963079626367315,B3GNT8;B3GNT2,GO_Biological_Process_2018
positive regulation of ERK1 and ERK2 cascade (GO:0070374),5/201,0.3830734773577833,0.4657248233780542,0,0,1.2403457623650964,1.190147060860252,CD4;PDGFA;ARRB2;RAF1;HRAS,GO_Biological_Process_2018
negative regulation of cytokine production (GO:0001818),3/110,0.3839292055632987,0.4657248233780542,0,0,1.3626447898944227,1.3044559110146356,KAT5;IRF3;RPS27A,GO_Biological_Process_2018
cellular response to insulin stimulus (GO:0032869),3/110,0.3839292055632987,0.4657248233780542,0,0,1.3626447898944227,1.3044559110146356,XBP1;PRKDC;PIK3R1,GO_Biological_Process_2018
positive regulation of microtubule polymerization (GO:0031116),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,MECP2,GO_Biological_Process_2018
dendritic spine organization (GO:0097061),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,FYN,GO_Biological_Process_2018
positive regulation of immune effector process (GO:0002699),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,XBP1,GO_Biological_Process_2018
negative regulation of cytoskeleton organization (GO:0051494),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,SMAD4,GO_Biological_Process_2018
histone monoubiquitination (GO:0010390),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,BCOR,GO_Biological_Process_2018
ear morphogenesis (GO:0042471),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,NIPBL,GO_Biological_Process_2018
receptor clustering (GO:0043113),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,NRXN2,GO_Biological_Process_2018
cellular modified amino acid biosynthetic process (GO:0042398),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,GCLC,GO_Biological_Process_2018
negative regulation of sequestering of calcium ion (GO:0051283),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,LCK,GO_Biological_Process_2018
ATP generation from ADP (GO:0006757),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,ENO2,GO_Biological_Process_2018
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,CEBPB,GO_Biological_Process_2018
macromolecule modification (GO:0043412),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,CHD1,GO_Biological_Process_2018
regulation of epidermal growth factor-activated receptor activity (GO:0007176),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,CBL,GO_Biological_Process_2018
DNA geometric change (GO:0032392),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,TP53,GO_Biological_Process_2018
negative regulation of oxidative stress-induced cell death (GO:1903202),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,NFE2L2,GO_Biological_Process_2018
mammary gland development (GO:0030879),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,GLI2,GO_Biological_Process_2018
"protein alpha-1,2-demannosylation (GO:0036508)",1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,RPS27A,GO_Biological_Process_2018
transition metal ion homeostasis (GO:0055076),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,B2M,GO_Biological_Process_2018
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,OGT,GO_Biological_Process_2018
negative regulation of T cell proliferation (GO:0042130),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,CEBPB,GO_Biological_Process_2018
regulation of cell cycle G1/S phase transition (GO:1902806),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,TAF1,GO_Biological_Process_2018
cAMP metabolic process (GO:0046058),1/24,0.3874025348099571,0.4657248233780542,0,0,2.1116625310173696,2.0024705413086514,PDE3A,GO_Biological_Process_2018
negative regulation of protein serine/threonine kinase activity (GO:0071901),2/67,0.3934288782048979,0.4725231217703942,0,0,1.4949100650593188,1.3945342823959224,CEBPA;NR2F2,GO_Biological_Process_2018
positive regulation of synaptic transmission (GO:0050806),2/67,0.3934288782048979,0.4725231217703942,0,0,1.4949100650593188,1.3945342823959224,GRIN2A;FLOT1,GO_Biological_Process_2018
phosphatidylinositol metabolic process (GO:0046488),3/112,0.3948570301410181,0.4740146894853259,0,0,1.3375048616989635,1.2428516871604354,MTMR1;MBOAT7;PIK3R1,GO_Biological_Process_2018
glycolytic process through glucose-6-phosphate (GO:0061620),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,ENO2,GO_Biological_Process_2018
heterotypic cell-cell adhesion (GO:0034113),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,ITGA7,GO_Biological_Process_2018
negative regulation of wound healing (GO:0061045),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,AJAP1,GO_Biological_Process_2018
canonical glycolysis (GO:0061621),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,ENO2,GO_Biological_Process_2018
glucose catabolic process to pyruvate (GO:0061718),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,ENO2,GO_Biological_Process_2018
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,PTK2,GO_Biological_Process_2018
"protein import into nucleus, translocation (GO:0000060)",1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,BCL6,GO_Biological_Process_2018
respiratory chain complex IV assembly (GO:0008535),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,COX10,GO_Biological_Process_2018
neutral amino acid transport (GO:0015804),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,SLC38A1,GO_Biological_Process_2018
positive regulation of interleukin-12 production (GO:0032735),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,CD40LG,GO_Biological_Process_2018
misfolded or incompletely synthesized protein catabolic process (GO:0006515),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,HDAC6,GO_Biological_Process_2018
response to amyloid-beta (GO:1904645),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,FYN,GO_Biological_Process_2018
regulation of interleukin-10 production (GO:0032653),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,CD40LG,GO_Biological_Process_2018
positive regulation of leukocyte mediated cytotoxicity (GO:0001912),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,KLRK1,GO_Biological_Process_2018
cellular response to vascular endothelial growth factor stimulus (GO:0035924),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,NR4A1,GO_Biological_Process_2018
negative regulation of insulin receptor signaling pathway (GO:0046627),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,GRB14,GO_Biological_Process_2018
negative regulation of epithelial to mesenchymal transition (GO:0010719),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,TGFB2,GO_Biological_Process_2018
regulation of vascular smooth muscle cell proliferation (GO:1904705),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,JUN,GO_Biological_Process_2018
positive regulation of embryonic development (GO:0040019),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,RACK1,GO_Biological_Process_2018
regulation of protein import into nucleus (GO:0042306),1/25,0.3997918483272749,0.4754533897163152,0,0,2.023573200992556,1.855234668786394,CABP1,GO_Biological_Process_2018
regulation of organelle organization (GO:0033043),3/113,0.4003021578804207,0.4756157758196409,0,0,1.3252777148038994,1.2133389573964275,CAPN2;VPS11;PTK2,GO_Biological_Process_2018
regulation of humoral immune response (GO:0002920),3/113,0.4003021578804207,0.4756157758196409,0,0,1.3252777148038994,1.2133389573964275,C4B;C3;C2,GO_Biological_Process_2018
regulation of immune effector process (GO:0002697),3/114,0.4057336225740395,0.4818441761320254,0,0,1.3132708768618993,1.184647074203362,C4B;C3;C2,GO_Biological_Process_2018
regulation of innate immune response (GO:0045088),2/69,0.407636660492668,0.4838784052956344,0,0,1.450137372837306,1.3013228825632712,STAT1;STAT2,GO_Biological_Process_2018
protein O-linked glycosylation (GO:0006493),3/115,0.4111505967572689,0.4860291682201039,0,0,1.3014784467402922,1.156748468100704,B3GNT8;B3GNT2;OGT,GO_Biological_Process_2018
positive regulation of glucose import (GO:0046326),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,PIK3R1,GO_Biological_Process_2018
regulation of centrosome cycle (GO:0046605),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,CTNNB1,GO_Biological_Process_2018
regulation of NF-kappaB import into nucleus (GO:0042345),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,NFKBIA,GO_Biological_Process_2018
response to ketone (GO:1901654),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,TGFB2,GO_Biological_Process_2018
negative chemotaxis (GO:0050919),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,PDGFA,GO_Biological_Process_2018
negative regulation of catalytic activity (GO:0043086),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,HDAC6,GO_Biological_Process_2018
positive regulation of cAMP metabolic process (GO:0030816),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,RACK1,GO_Biological_Process_2018
negative regulation of cellular response to insulin stimulus (GO:1900077),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,GRB14,GO_Biological_Process_2018
regulation of microtubule-based process (GO:0032886),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,HDAC6,GO_Biological_Process_2018
regulation of viral entry into host cell (GO:0046596),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,CD4,GO_Biological_Process_2018
endocrine system development (GO:0035270),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,GLI2,GO_Biological_Process_2018
cation transmembrane transport (GO:0098655),1/26,0.4119312046564888,0.4860291682201039,0,0,1.942531017369727,1.7228286663528645,CACNA1H,GO_Biological_Process_2018
negative regulation of developmental process (GO:0051093),2/70,0.4146799971751781,0.4890456871227193,0,0,1.4287386596429617,1.2576445581827205,SUZ12;FOXM1,GO_Biological_Process_2018
actomyosin structure organization (GO:0031032),2/71,0.4216812839382525,0.4966121553090479,0,0,1.407960199004975,1.215781377907359,SRC;ANKRD1,GO_Biological_Process_2018
recombinational repair (GO:0000725),2/71,0.4216812839382525,0.4966121553090479,0,0,1.407960199004975,1.215781377907359,YY1;BRCA1,GO_Biological_Process_2018
positive regulation of growth (GO:0045927),2/71,0.4216812839382525,0.4966121553090479,0,0,1.407960199004975,1.215781377907359,TGFB2;EIF4G1,GO_Biological_Process_2018
phosphatidylinositol phosphorylation (GO:0046854),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,PIK3R1,GO_Biological_Process_2018
positive regulation of lipid kinase activity (GO:0090218),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,PTK2,GO_Biological_Process_2018
response to hexose (GO:0009746),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,TCF7L2,GO_Biological_Process_2018
negative regulation of small GTPase mediated signal transduction (GO:0051058),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,TGFB2,GO_Biological_Process_2018
cardiac muscle cell development (GO:0055013),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,SORBS2,GO_Biological_Process_2018
regulation of double-strand break repair via homologous recombination (GO:0010569),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,KDM1A,GO_Biological_Process_2018
transition metal ion transport (GO:0000041),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,TRPC6,GO_Biological_Process_2018
release of sequestered calcium ion into cytosol (GO:0051209),1/27,0.4238256344740167,0.4972965605054738,0,0,1.8677228478717312,1.6033152034798748,LCK,GO_Biological_Process_2018
calcium ion transport (GO:0006816),3/118,0.4273066267804939,0.5011499378600724,0,0,1.2673316708229427,1.0775530974744816,TRPC6;FYN;CACNA1H,GO_Biological_Process_2018
lipid biosynthetic process (GO:0008610),2/72,0.4286393442765043,0.5017880088241506,0,0,1.387775408670931,1.1756392311492447,SREBF1;XBP1,GO_Biological_Process_2018
glycoprotein biosynthetic process (GO:0009101),2/72,0.4286393442765043,0.5017880088241506,0,0,1.387775408670931,1.1756392311492447,B3GNT8;B3GNT2,GO_Biological_Process_2018
lysosomal transport (GO:0007041),2/72,0.4286393442765043,0.5017880088241506,0,0,1.387775408670931,1.1756392311492447,TGFBRAP1;VPS11,GO_Biological_Process_2018
regulation of phosphatase activity (GO:0010921),2/72,0.4286393442765043,0.5017880088241506,0,0,1.387775408670931,1.1756392311492447,ELL;SYTL2,GO_Biological_Process_2018
RNA export from nucleus (GO:0006405),3/119,0.4326577966798035,0.5043141735852805,0,0,1.256341903861037,1.0525735130471168,UPF2;UPF1;SMG6,GO_Biological_Process_2018
brain development (GO:0007420),3/119,0.4326577966798035,0.5043141735852805,0,0,1.256341903861037,1.0525735130471168,GRIN2A;RARG;NIPBL,GO_Biological_Process_2018
post-translational protein modification (GO:0043687),8/357,0.4333237017287976,0.5043141735852805,0,0,1.1141211542357674,0.9317063775504336,C3;PSMB4;PSMD4;EPAS1;FBXO17;WDR5;HIF1A;PSMB8,GO_Biological_Process_2018
negative regulation of endocytosis (GO:0045806),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,RACK1,GO_Biological_Process_2018
neuron projection extension (GO:1990138),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,CTNNB1,GO_Biological_Process_2018
RNA phosphodiester bond hydrolysis (GO:0090501),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,XRN1,GO_Biological_Process_2018
negative regulation of proteasomal protein catabolic process (GO:1901799),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,OGT,GO_Biological_Process_2018
acute inflammatory response (GO:0002526),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,CEBPB,GO_Biological_Process_2018
regulation of mRNA processing (GO:0050684),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,JMJD6,GO_Biological_Process_2018
positive regulation of sprouting angiogenesis (GO:1903672),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,KLF4,GO_Biological_Process_2018
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,PML,GO_Biological_Process_2018
lytic vacuole organization (GO:0080171),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,VPS11,GO_Biological_Process_2018
positive regulation of phospholipid metabolic process (GO:1903727),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,PTK2,GO_Biological_Process_2018
regulation of NIK/NF-kappaB signaling (GO:1901222),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,RELA,GO_Biological_Process_2018
positive regulation of cell communication (GO:0010647),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,HDAC6,GO_Biological_Process_2018
cardiac muscle cell action potential involved in contraction (GO:0086002),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,GJA1,GO_Biological_Process_2018
triglyceride homeostasis (GO:0070328),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,XBP1,GO_Biological_Process_2018
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,B2M,GO_Biological_Process_2018
dopamine receptor signaling pathway (GO:0007212),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,ARRB2,GO_Biological_Process_2018
regulation of fatty acid biosynthetic process (GO:0042304),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,BRCA1,GO_Biological_Process_2018
calcium ion import (GO:0070509),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,CACNA1H,GO_Biological_Process_2018
primary neural tube formation (GO:0014020),1/28,0.4354800673560783,0.5043141735852805,0,0,1.798456024262476,1.4950677392513625,TGFB2,GO_Biological_Process_2018
positive regulation of inflammatory response (GO:0050729),2/73,0.4355530662241441,0.5043141735852805,0,0,1.3681592039800996,1.137129978528706,NFKBIA;ETS1,GO_Biological_Process_2018
regulation of peptide hormone secretion (GO:0090276),2/73,0.4355530662241441,0.5043141735852805,0,0,1.3681592039800996,1.137129978528706,SLC25A4;CLOCK,GO_Biological_Process_2018
positive regulation of defense response (GO:0031349),2/74,0.4424213999575922,0.5120338621610151,0,0,1.3490878938640132,1.100171001986031,NFKBIA;ETS1,GO_Biological_Process_2018
regulation of acute inflammatory response (GO:0002673),3/121,0.4433045210833122,0.5128227300713771,0,0,1.234921171647153,1.0046063214172063,C4B;C3;C2,GO_Biological_Process_2018
protein oligomerization (GO:0051259),5/217,0.4467622531193519,0.5141766749968215,0,0,1.1457890008038965,0.9231950798909432,TRIM28;HSF1;FLOT1;LY6G5B;TP53,GO_Biological_Process_2018
"nucleotide-excision repair, preincision complex assembly (GO:0006294)",1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,RPS27A,GO_Biological_Process_2018
regulation of macrophage derived foam cell differentiation (GO:0010743),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,NFKBIA,GO_Biological_Process_2018
collagen fibril organization (GO:0030199),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,TGFB2,GO_Biological_Process_2018
tube closure (GO:0060606),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,TGFB2,GO_Biological_Process_2018
determination of bilateral symmetry (GO:0009855),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,KIF3B,GO_Biological_Process_2018
regulation of embryonic development (GO:0045995),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,NIPBL,GO_Biological_Process_2018
